Year,Month,Material Number,ProductFamily,Forecast
2017,1,43986,232,2782
2017,1,43986,232,1459
2017,1,43986,232,933
2017,1,43986,232,700
2017,1,43986,232,317
2017,1,44035,167,13500
2017,1,44035,167,6000
2017,1,44035,167,3900
2017,1,44035,167,1512
2017,1,44035,167,1050
2017,1,44035,167,700
2017,1,44035,167,657
2017,1,44035,167,626
2017,1,44035,167,613
2017,1,44035,167,542
2017,1,44035,167,515
2017,1,44035,167,484
2017,1,44035,167,464
2017,1,44035,167,431
2017,1,44035,167,380
2017,1,44035,167,297
2017,1,44035,167,290
2017,1,44035,167,220
2017,1,44035,167,200
2017,1,44035,167,173
2017,1,44035,167,147
2017,1,44035,167,144
2017,1,44035,167,138
2017,1,44035,167,120
2017,1,44035,167,120
2017,1,44035,167,119
2017,1,44035,167,97
2017,1,44035,167,96
2017,1,44035,167,95
2017,1,44035,167,74
2017,1,44035,167,72
2017,1,44035,167,66
2017,1,44035,167,53
2017,1,44035,167,48
2017,1,44035,167,45
2017,1,44035,167,37
2017,1,44035,167,33
2017,1,44035,167,25
2017,1,44035,167,16
2017,1,44038,167,40000
2017,1,44038,167,21276
2017,1,44038,167,3324
2017,1,44038,167,2743
2017,1,44038,167,2300
2017,1,44038,167,1890
2017,1,44038,167,1122
2017,1,44038,167,1083
2017,1,44038,167,1008
2017,1,44038,167,1003
2017,1,44038,167,826
2017,1,44038,167,800
2017,1,44038,167,800
2017,1,44038,167,735
2017,1,44038,167,525
2017,1,44038,167,504
2017,1,44038,167,450
2017,1,44038,167,384
2017,1,44038,167,383
2017,1,44038,167,372
2017,1,44038,167,347
2017,1,44038,167,221
2017,1,44038,167,212
2017,1,44038,167,186
2017,1,44038,167,144
2017,1,44038,167,144
2017,1,44038,167,129
2017,1,44038,167,125
2017,1,44038,167,120
2017,1,44038,167,96
2017,1,44038,167,83
2017,1,44038,167,51
2017,1,44038,167,12
2017,1,44042,167,58000
2017,1,44042,167,28000
2017,1,44042,167,28000
2017,1,44042,167,4524
2017,1,44042,167,4431
2017,1,44042,167,3300
2017,1,44042,167,3200
2017,1,44042,167,2500
2017,1,44042,167,2100
2017,1,44042,167,1900
2017,1,44042,167,1711
2017,1,44042,167,1658
2017,1,44042,167,1510
2017,1,44042,167,1190
2017,1,44042,167,1162
2017,1,44042,167,1083
2017,1,44042,167,772
2017,1,44042,167,642
2017,1,44042,167,556
2017,1,44042,167,551
2017,1,44042,167,517
2017,1,44042,167,500
2017,1,44042,167,387
2017,1,44042,167,212
2017,1,44042,167,212
2017,1,44042,167,167
2017,1,44042,167,154
2017,1,44042,167,147
2017,1,44042,167,144
2017,1,44042,167,125
2017,1,44042,167,96
2017,1,44042,167,35
2017,1,44042,167,12
2017,1,44050,234,11984
2017,1,44050,234,7000
2017,1,44050,234,3857
2017,1,44050,234,3798
2017,1,44050,234,3400
2017,1,44050,234,2472
2017,1,44050,234,2219
2017,1,44050,234,1916
2017,1,44050,234,1304
2017,1,44050,234,812
2017,1,44050,234,720
2017,1,44050,234,615
2017,1,44050,234,600
2017,1,44050,234,564
2017,1,44050,234,486
2017,1,44050,234,420
2017,1,44050,234,370
2017,1,44050,234,316
2017,1,44050,234,306
2017,1,44050,234,283
2017,1,44050,234,250
2017,1,44050,234,232
2017,1,44050,234,190
2017,1,44050,234,142
2017,1,44050,234,117
2017,1,44050,234,90
2017,1,44052,234,5400
2017,1,44052,234,4685
2017,1,44052,234,2400
2017,1,44052,234,2220
2017,1,44052,234,1517
2017,1,44052,234,1473
2017,1,44052,234,1137
2017,1,44052,234,1005
2017,1,44052,234,408
2017,1,44052,234,406
2017,1,44052,234,339
2017,1,44052,234,317
2017,1,44052,234,286
2017,1,44052,234,250
2017,1,44052,234,216
2017,1,44052,234,208
2017,1,44052,234,197
2017,1,44052,234,186
2017,1,44052,234,170
2017,1,44052,234,147
2017,1,44052,234,140
2017,1,44052,234,91
2017,1,44052,234,75
2017,1,44052,234,66
2017,1,44052,234,42
2017,1,44054,234,10626
2017,1,44054,234,2600
2017,1,44054,234,1470
2017,1,44054,234,750
2017,1,44054,234,651
2017,1,44054,234,650
2017,1,44054,234,600
2017,1,44054,234,445
2017,1,44054,234,432
2017,1,44054,234,351
2017,1,44054,234,300
2017,1,44054,234,217
2017,1,44054,234,160
2017,1,44054,234,145
2017,1,44054,234,125
2017,1,44054,234,106
2017,1,44054,234,100
2017,1,44054,234,87
2017,1,44054,234,84
2017,1,44054,234,82
2017,1,44054,234,79
2017,1,44054,234,75
2017,1,44054,234,63
2017,1,44054,234,59
2017,1,44054,234,54
2017,1,44054,234,33
2017,1,44054,234,25
2017,1,44054,234,12
2017,1,44054,234,12
2017,1,44058,153,190
2017,1,44058,153,48
2017,1,44058,153,36
2017,1,44058,153,35
2017,1,44058,153,30
2017,1,44058,153,30
2017,1,44058,153,12
2017,1,44059,153,12394
2017,1,44059,153,9035
2017,1,44059,153,3800
2017,1,44059,153,2533
2017,1,44059,153,1725
2017,1,44059,153,1168
2017,1,44059,153,626
2017,1,44059,153,379
2017,1,44059,153,300
2017,1,44059,153,256
2017,1,44059,153,210
2017,1,44059,153,151
2017,1,44059,153,108
2017,1,44059,153,60
2017,1,44059,153,24
2017,1,44059,153,24
2017,1,44059,153,24
2017,1,44059,153,6
2017,1,44060,153,22310
2017,1,44060,153,6217
2017,1,44060,153,2100
2017,1,44060,153,950
2017,1,44060,153,800
2017,1,44060,153,635
2017,1,44060,153,150
2017,1,44060,153,100
2017,1,44060,153,36
2017,1,44060,153,24
2017,1,44582,107,9167
2017,1,44582,107,1000
2017,1,44582,107,1000
2017,1,44582,107,850
2017,1,44582,107,755
2017,1,44582,107,531
2017,1,44582,107,482
2017,1,44582,107,442
2017,1,44582,107,408
2017,1,44582,107,332
2017,1,44582,107,300
2017,1,44582,107,284
2017,1,44582,107,278
2017,1,44582,107,205
2017,1,44582,107,168
2017,1,44582,107,167
2017,1,44582,107,159
2017,1,44582,107,150
2017,1,44582,107,144
2017,1,44582,107,125
2017,1,44582,107,81
2017,1,44582,107,52
2017,1,44582,107,48
2017,1,44582,107,24
2017,1,44582,107,20
2017,1,44582,107,10
2017,1,44582,107,8
2017,1,44584,107,2083
2017,1,44584,107,200
2017,1,44584,107,167
2017,1,44584,107,125
2017,1,44584,107,112
2017,1,44584,107,105
2017,1,44584,107,80
2017,1,44584,107,50
2017,1,44584,107,48
2017,1,44584,107,48
2017,1,44584,107,24
2017,1,44584,107,18
2017,1,44584,107,18
2017,1,44584,107,12
2017,1,44584,107,7
2017,1,44968,152,7088
2017,1,44968,152,1069
2017,1,44968,152,513
2017,1,44968,152,142
2017,1,44968,152,133
2017,1,44968,152,64
2017,1,44968,152,38
2017,1,44968,152,35
2017,1,44968,152,34
2017,1,44968,152,32
2017,1,44968,152,32
2017,1,44968,152,25
2017,1,44968,152,21
2017,1,44968,152,12
2017,1,44968,152,12
2017,1,44968,152,12
2017,1,44968,152,12
2017,1,44968,152,6
2017,1,44968,152,6
2017,1,44970,152,12705
2017,1,44970,152,1069
2017,1,44970,152,385
2017,1,44970,152,278
2017,1,44970,152,267
2017,1,44970,152,267
2017,1,44970,152,213
2017,1,44970,152,85
2017,1,44970,152,40
2017,1,44970,152,26
2017,1,44970,152,25
2017,1,44970,152,25
2017,1,44970,152,24
2017,1,44970,152,19
2017,1,44970,152,12
2017,1,44970,152,12
2017,1,44970,152,12
2017,1,44970,152,10
2017,1,44970,152,8
2017,1,45316,269,3101
2017,1,45316,269,2100
2017,1,45316,269,720
2017,1,45316,269,700
2017,1,45316,269,615
2017,1,45316,269,561
2017,1,45316,269,367
2017,1,45316,269,350
2017,1,45316,269,301
2017,1,45316,269,254
2017,1,45316,269,110
2017,1,45316,269,108
2017,1,45316,269,104
2017,1,45316,269,100
2017,1,45316,269,87
2017,1,45316,269,83
2017,1,45316,269,61
2017,1,45316,269,58
2017,1,45316,269,55
2017,1,45316,269,53
2017,1,45316,269,48
2017,1,45316,269,45
2017,1,45316,269,32
2017,1,45316,269,26
2017,1,45316,269,19
2017,1,45316,269,16
2017,1,45316,269,13
2017,1,45316,269,12
2017,1,45316,269,3
2017,1,45320,269,3800
2017,1,45320,269,2400
2017,1,45320,269,2300
2017,1,45320,269,2100
2017,1,45320,269,1600
2017,1,45320,269,1008
2017,1,45320,269,700
2017,1,45320,269,680
2017,1,45320,269,483
2017,1,45320,269,483
2017,1,45320,269,450
2017,1,45320,269,400
2017,1,45320,269,364
2017,1,45320,269,341
2017,1,45320,269,192
2017,1,45320,269,192
2017,1,45320,269,180
2017,1,45320,269,176
2017,1,45320,269,167
2017,1,45320,269,132
2017,1,45320,269,113
2017,1,45320,269,100
2017,1,45320,269,94
2017,1,45320,269,92
2017,1,45320,269,72
2017,1,45320,269,30
2017,1,45320,269,27
2017,1,45320,269,22
2017,1,45320,269,21
2017,1,45320,269,12
2017,1,45320,269,9
2017,1,45320,269,6
2017,1,45392,269,137
2017,1,45392,269,97
2017,1,45392,269,88
2017,1,45392,269,38
2017,1,45392,269,6
2017,1,45393,269,1223
2017,1,45393,269,1150
2017,1,45393,269,700
2017,1,45393,269,515
2017,1,45393,269,510
2017,1,45393,269,260
2017,1,45393,269,180
2017,1,45393,269,96
2017,1,45393,269,83
2017,1,45393,269,83
2017,1,45393,269,60
2017,1,45393,269,48
2017,1,45393,269,48
2017,1,45429,287,375
2017,1,45429,287,288
2017,1,45429,287,288
2017,1,45429,287,228
2017,1,45429,287,216
2017,1,45429,287,150
2017,1,45429,287,80
2017,1,45429,287,60
2017,1,45429,287,56
2017,1,45429,287,52
2017,1,45429,287,25
2017,1,45429,287,24
2017,1,45429,287,12
2017,1,45430,287,640
2017,1,45430,287,550
2017,1,45430,287,432
2017,1,45430,287,250
2017,1,45430,287,180
2017,1,45430,287,135
2017,1,45430,287,96
2017,1,45430,287,96
2017,1,45430,287,24
2017,1,45430,287,6
2017,1,45531,240,2026
2017,1,45531,240,1008
2017,1,45531,240,425
2017,1,45531,240,175
2017,1,45531,240,74
2017,1,45531,240,71
2017,1,45531,240,64
2017,1,45531,240,62
2017,1,45531,240,16
2017,1,45531,240,7
2017,1,45534,240,6841
2017,1,45534,240,3527
2017,1,45534,240,663
2017,1,45534,240,435
2017,1,45534,240,342
2017,1,45534,240,211
2017,1,45534,240,187
2017,1,45534,240,173
2017,1,45534,240,64
2017,1,45534,240,25
2017,1,45534,240,10
2017,1,45545,127,8824
2017,1,45545,127,5208
2017,1,45545,127,4971
2017,1,45545,127,1015
2017,1,45545,127,975
2017,1,45545,127,958
2017,1,45545,127,745
2017,1,45545,127,332
2017,1,45545,127,208
2017,1,45545,127,205
2017,1,45545,127,180
2017,1,45545,127,144
2017,1,45545,127,96
2017,1,45545,127,22
2017,1,45547,127,11552
2017,1,45547,127,2400
2017,1,45547,127,1305
2017,1,45547,127,1045
2017,1,45547,127,554
2017,1,45547,127,348
2017,1,45547,127,313
2017,1,45547,127,230
2017,1,45547,127,157
2017,1,45547,127,131
2017,1,45547,127,100
2017,1,45547,127,72
2017,1,45547,127,50
2017,1,45547,127,48
2017,1,45709,274,2843
2017,1,45709,274,1898
2017,1,45709,274,1333
2017,1,45709,274,436
2017,1,45709,274,300
2017,1,45709,274,196
2017,1,45709,274,180
2017,1,45709,274,172
2017,1,45709,274,132
2017,1,45709,274,74
2017,1,45709,274,72
2017,1,45709,274,71
2017,1,45709,274,66
2017,1,45709,274,64
2017,1,45709,274,58
2017,1,45709,274,56
2017,1,45709,274,50
2017,1,45709,274,49
2017,1,45709,274,39
2017,1,45709,274,26
2017,1,45709,274,24
2017,1,45709,274,20
2017,1,45709,274,19
2017,1,45709,274,14
2017,1,45709,274,12
2017,1,45709,274,10
2017,1,45709,274,8
2017,1,45709,274,5
2017,1,45720,274,3355
2017,1,45720,274,1500
2017,1,45720,274,881
2017,1,45720,274,277
2017,1,45720,274,261
2017,1,45720,274,228
2017,1,45720,274,182
2017,1,45720,274,115
2017,1,45720,274,96
2017,1,45720,274,56
2017,1,45720,274,37
2017,1,45720,274,34
2017,1,45720,274,29
2017,1,45720,274,24
2017,1,45720,274,20
2017,1,45720,274,11
2017,1,45726,274,5402
2017,1,45726,274,3100
2017,1,45726,274,2621
2017,1,45726,274,988
2017,1,45726,274,933
2017,1,45726,274,468
2017,1,45726,274,460
2017,1,45726,274,366
2017,1,45726,274,360
2017,1,45726,274,144
2017,1,45726,274,143
2017,1,45726,274,120
2017,1,45726,274,120
2017,1,45726,274,112
2017,1,45726,274,99
2017,1,45726,274,98
2017,1,45726,274,87
2017,1,45726,274,66
2017,1,45726,274,54
2017,1,45726,274,51
2017,1,45726,274,45
2017,1,45726,274,42
2017,1,45726,274,37
2017,1,45726,274,24
2017,1,45726,274,22
2017,1,45726,274,21
2017,1,45726,274,19
2017,1,45726,274,17
2017,1,45726,274,16
2017,1,45726,274,8
2017,1,45968,232,3000
2017,1,45968,232,1400
2017,1,45968,232,556
2017,1,45968,232,450
2017,1,45968,232,144
2017,1,45968,232,120
2017,1,45968,232,115
2017,1,45968,232,78
2017,1,45968,232,48
2017,1,45968,232,36
2017,1,45968,232,28
2017,1,46094,167,779
2017,1,46094,167,288
2017,1,46094,167,123
2017,1,46094,167,120
2017,1,46094,167,111
2017,1,46094,167,83
2017,1,46094,167,74
2017,1,46094,167,48
2017,1,46094,167,24
2017,1,46094,167,21
2017,1,46094,167,21
2017,1,46094,167,12
2017,1,46108,229,15284
2017,1,46108,229,8700
2017,1,46108,229,7600
2017,1,46108,229,3800
2017,1,46108,229,2400
2017,1,46108,229,2300
2017,1,46108,229,1200
2017,1,46108,229,1100
2017,1,46108,229,791
2017,1,46108,229,742
2017,1,46108,229,656
2017,1,46108,229,592
2017,1,46108,229,401
2017,1,46108,229,360
2017,1,46108,229,288
2017,1,46108,229,247
2017,1,46108,229,222
2017,1,46108,229,200
2017,1,46108,229,125
2017,1,46108,229,115
2017,1,46108,229,96
2017,1,46108,229,96
2017,1,46108,229,96
2017,1,46108,229,69
2017,1,46108,229,48
2017,1,46108,229,48
2017,1,46108,229,44
2017,1,46108,229,29
2017,1,46108,229,12
2017,1,46108,229,11
2017,1,46119,167,1601
2017,1,46119,167,504
2017,1,46119,167,500
2017,1,46119,167,401
2017,1,46119,167,288
2017,1,46119,167,264
2017,1,46119,167,189
2017,1,46119,167,170
2017,1,46119,167,150
2017,1,46119,167,139
2017,1,46119,167,115
2017,1,46119,167,87
2017,1,46119,167,87
2017,1,46119,167,75
2017,1,46119,167,72
2017,1,46119,167,72
2017,1,46119,167,51
2017,1,46119,167,48
2017,1,46119,167,48
2017,1,46119,167,44
2017,1,46119,167,41
2017,1,46119,167,24
2017,1,46119,167,17
2017,1,46119,167,12
2017,1,46119,167,12
2017,1,46119,167,12
2017,1,46119,167,11
2017,1,46119,167,8
2017,1,46125,167,3184
2017,1,46125,167,800
2017,1,46125,167,720
2017,1,46125,167,524
2017,1,46125,167,456
2017,1,46125,167,376
2017,1,46125,167,375
2017,1,46125,167,309
2017,1,46125,167,272
2017,1,46125,167,230
2017,1,46125,167,162
2017,1,46125,167,130
2017,1,46125,167,124
2017,1,46125,167,96
2017,1,46125,167,79
2017,1,46125,167,75
2017,1,46125,167,49
2017,1,46125,167,49
2017,1,46125,167,48
2017,1,46125,167,48
2017,1,46125,167,48
2017,1,46125,167,48
2017,1,46125,167,41
2017,1,46125,167,24
2017,1,46125,167,18
2017,1,46125,167,17
2017,1,46125,167,15
2017,1,46125,167,8
2017,1,46126,167,16500
2017,1,46126,167,7500
2017,1,46126,167,6561
2017,1,46126,167,2012
2017,1,46126,167,1500
2017,1,46126,167,1100
2017,1,46126,167,850
2017,1,46126,167,700
2017,1,46126,167,685
2017,1,46126,167,554
2017,1,46126,167,517
2017,1,46126,167,513
2017,1,46126,167,400
2017,1,46126,167,377
2017,1,46126,167,373
2017,1,46126,167,358
2017,1,46126,167,240
2017,1,46126,167,220
2017,1,46126,167,211
2017,1,46126,167,208
2017,1,46126,167,207
2017,1,46126,167,204
2017,1,46126,167,169
2017,1,46126,167,122
2017,1,46126,167,97
2017,1,46126,167,96
2017,1,46126,167,76
2017,1,46126,167,68
2017,1,46126,167,60
2017,1,46126,167,43
2017,1,46126,167,40
2017,1,46126,167,33
2017,1,46126,167,25
2017,1,46126,167,24
2017,1,46126,167,12
2017,1,46126,167,11
2017,1,46128,167,1800
2017,1,46128,167,1519
2017,1,46128,167,574
2017,1,46128,167,500
2017,1,46128,167,395
2017,1,46128,167,264
2017,1,46128,167,228
2017,1,46128,167,176
2017,1,46128,167,120
2017,1,46128,167,72
2017,1,46128,167,48
2017,1,46128,167,48
2017,1,46128,167,40
2017,1,46128,167,26
2017,1,46128,167,12
2017,1,46128,167,12
2017,1,46128,167,12
2017,1,46128,167,6
2017,1,46128,167,5
2017,1,46313,127,8202
2017,1,46313,127,7182
2017,1,46313,127,913
2017,1,46313,127,812
2017,1,46313,127,760
2017,1,46313,127,650
2017,1,46313,127,575
2017,1,46313,127,542
2017,1,46313,127,500
2017,1,46313,127,450
2017,1,46313,127,394
2017,1,46313,127,367
2017,1,46313,127,365
2017,1,46313,127,138
2017,1,46313,127,136
2017,1,46313,127,111
2017,1,46313,127,84
2017,1,46313,127,70
2017,1,46313,127,55
2017,1,46313,127,48
2017,1,46313,127,42
2017,1,46313,127,39
2017,1,46313,127,35
2017,1,46313,127,32
2017,1,46313,127,31
2017,1,46313,127,18
2017,1,46313,127,17
2017,1,46313,127,12
2017,1,46384,553,1908
2017,1,46384,553,412
2017,1,46384,553,251
2017,1,46384,553,100
2017,1,46384,553,72
2017,1,46384,553,72
2017,1,46384,553,58
2017,1,46384,553,57
2017,1,46384,553,55
2017,1,46384,553,51
2017,1,46384,553,48
2017,1,46384,553,38
2017,1,46384,553,36
2017,1,46384,553,29
2017,1,46384,553,29
2017,1,46384,553,24
2017,1,46384,553,18
2017,1,46384,553,17
2017,1,46384,553,17
2017,1,46384,553,14
2017,1,46384,553,13
2017,1,46384,553,8
2017,1,46384,553,8
2017,1,46384,553,7
2017,1,46385,553,5239
2017,1,46385,553,325
2017,1,46385,553,217
2017,1,46385,553,168
2017,1,46385,553,163
2017,1,46385,553,159
2017,1,46385,553,138
2017,1,46385,553,135
2017,1,46385,553,96
2017,1,46385,553,84
2017,1,46385,553,62
2017,1,46385,553,60
2017,1,46385,553,58
2017,1,46385,553,58
2017,1,46385,553,47
2017,1,46385,553,44
2017,1,46385,553,39
2017,1,46385,553,37
2017,1,46385,553,36
2017,1,46385,553,35
2017,1,46385,553,30
2017,1,46385,553,30
2017,1,46385,553,28
2017,1,46385,553,25
2017,1,46385,553,17
2017,1,46385,553,17
2017,1,46385,553,10
2017,1,46385,553,6
2017,1,46386,553,3060
2017,1,46386,553,217
2017,1,46386,553,150
2017,1,46386,553,96
2017,1,46386,553,92
2017,1,46386,553,89
2017,1,46386,553,83
2017,1,46386,553,82
2017,1,46386,553,72
2017,1,46386,553,42
2017,1,46386,553,37
2017,1,46386,553,36
2017,1,46386,553,33
2017,1,46386,553,30
2017,1,46386,553,30
2017,1,46386,553,29
2017,1,46386,553,29
2017,1,46386,553,24
2017,1,46386,553,24
2017,1,46386,553,21
2017,1,46386,553,19
2017,1,46386,553,18
2017,1,46386,553,17
2017,1,46386,553,16
2017,1,46386,553,16
2017,1,46386,553,13
2017,1,46386,553,13
2017,1,46386,553,13
2017,1,46386,553,10
2017,1,46386,553,5
2017,1,46387,553,120
2017,1,46387,553,76
2017,1,46387,553,72
2017,1,46387,553,16
2017,1,46387,553,6
2017,1,46387,553,6
2017,1,46387,553,4
2017,1,46387,553,2
2017,1,46408,61,420
2017,1,46408,61,298
2017,1,46408,61,100
2017,1,46408,61,74
2017,1,46408,61,20
2017,1,46408,61,20
2017,1,46408,61,12
2017,1,46408,61,12
2017,1,46408,61,6
2017,1,46408,61,6
2017,1,46408,61,4
2017,1,46408,61,4
2017,1,46408,61,3
2017,1,46408,61,3
2017,1,46409,61,501
2017,1,46409,61,200
2017,1,46409,61,150
2017,1,46409,61,110
2017,1,46409,61,25
2017,1,46409,61,25
2017,1,46409,61,24
2017,1,46409,61,15
2017,1,46409,61,12
2017,1,46409,61,8
2017,1,46409,61,6
2017,1,46409,61,6
2017,1,46409,61,6
2017,1,46612,272,270995
2017,1,46612,272,200000
2017,1,46612,272,152000
2017,1,46612,272,109302
2017,1,46612,272,68744
2017,1,46612,272,60000
2017,1,46612,272,38000
2017,1,46612,272,25500
2017,1,46612,272,21076
2017,1,46612,272,20506
2017,1,46612,272,19500
2017,1,46612,272,17932
2017,1,46612,272,16939
2017,1,46612,272,15107
2017,1,46612,272,15000
2017,1,46612,272,12588
2017,1,46612,272,8701
2017,1,46612,272,7620
2017,1,46612,272,7144
2017,1,46612,272,7000
2017,1,46612,272,6667
2017,1,46612,272,6106
2017,1,46612,272,5532
2017,1,46612,272,4618
2017,1,46612,272,4083
2017,1,46612,272,3600
2017,1,46612,272,3133
2017,1,46612,272,2808
2017,1,46612,272,2183
2017,1,46612,272,2168
2017,1,46612,272,1677
2017,1,46612,272,1639
2017,1,46612,272,1400
2017,1,46612,272,1100
2017,1,46612,272,1000
2017,1,46612,272,750
2017,1,46612,272,750
2017,1,46612,272,700
2017,1,46612,272,700
2017,1,46612,272,650
2017,1,46612,272,600
2017,1,46612,272,585
2017,1,46612,272,500
2017,1,46677,153,450
2017,1,46677,153,375
2017,1,46677,153,200
2017,1,46677,153,24
2017,1,46677,153,12
2017,1,46714,90,3000
2017,1,46714,90,2267
2017,1,46714,90,260
2017,1,46714,90,114
2017,1,46716,90,5500
2017,1,46716,90,4900
2017,1,46716,90,1000
2017,1,46716,90,560
2017,1,46716,90,200
2017,1,46716,90,117
2017,1,46716,90,10
2017,1,46717,90,1800
2017,1,46717,90,1600
2017,1,46717,90,250
2017,1,46717,90,200
2017,1,46717,90,72
2017,1,46717,90,49
2017,1,46717,90,17
2017,1,46808,311,350
2017,1,46808,311,205
2017,1,46808,311,138
2017,1,46808,311,96
2017,1,46808,311,72
2017,1,46808,311,60
2017,1,46808,311,55
2017,1,46808,311,48
2017,1,46808,311,48
2017,1,46808,311,44
2017,1,46808,311,36
2017,1,46808,311,24
2017,1,46808,311,24
2017,1,46808,311,24
2017,1,46808,311,12
2017,1,46808,311,8
2017,1,46808,311,8
2017,1,46808,311,4
2017,1,46814,309,6689
2017,1,46814,309,3284
2017,1,46814,309,1729
2017,1,46814,309,924
2017,1,46814,309,700
2017,1,46814,309,563
2017,1,46814,309,287
2017,1,46814,309,233
2017,1,46814,309,200
2017,1,46814,309,166
2017,1,46814,309,164
2017,1,46814,309,160
2017,1,46814,309,150
2017,1,46814,309,148
2017,1,46814,309,145
2017,1,46814,309,144
2017,1,46814,309,132
2017,1,46814,309,125
2017,1,46814,309,120
2017,1,46814,309,109
2017,1,46814,309,102
2017,1,46814,309,75
2017,1,46814,309,72
2017,1,46814,309,55
2017,1,46814,309,54
2017,1,46814,309,50
2017,1,46814,309,39
2017,1,46814,309,38
2017,1,46814,309,29
2017,1,46814,309,22
2017,1,46814,309,17
2017,1,46814,309,15
2017,1,46814,309,15
2017,1,46814,309,12
2017,1,46814,309,12
2017,1,46814,309,12
