MonthYear,Year,Month,MaterialNum,ProdFamily,SupplyQty
May-2019,2019,5,67956,625,9090
May-2019,2019,5,67968,272,5000
Jun-2019,2019,6,42374,4,1914
Jun-2019,2019,6,42376,4,1440
Jun-2019,2019,6,42407,61,12408
Jun-2019,2019,6,42447,87,28812
Jun-2019,2019,6,42485,179,46596
Jun-2019,2019,6,42516,4,3828
Jun-2019,2019,6,42517,4,4644
Jun-2019,2019,6,42518,4,132756
Jun-2019,2019,6,42567,182,29244
Jun-2019,2019,6,42573,182,9228
Jun-2019,2019,6,42591,217,91884
Jun-2019,2019,6,42649,67,55092
Jun-2019,2019,6,43986,232,112392
Jun-2019,2019,6,44052,234,44496
Jun-2019,2019,6,44054,234,28980
Jun-2019,2019,6,44582,107,47280
Jun-2019,2019,6,44584,107,50812
Jun-2019,2019,6,44970,152,164736
Jun-2019,2019,6,45709,274,24720
Jun-2019,2019,6,45720,274,37236
Jun-2019,2019,6,45726,274,75396
Jun-2019,2019,6,46108,229,81109
Jun-2019,2019,6,46308,57,4608
Jun-2019,2019,6,46612,272,1216460
Jun-2019,2019,6,47254,234,3762
Jun-2019,2019,6,47257,234,240
Jun-2019,2019,6,47808,295,214785
Jun-2019,2019,6,48009,355,292945
Jun-2019,2019,6,50574,394,2078
Jun-2019,2019,6,50848,394,3481
Jun-2019,2019,6,51331,203,11160
Jun-2019,2019,6,53086,374,16512
Jun-2019,2019,6,53108,374,36252
Jun-2019,2019,6,53114,374,65520
Jun-2019,2019,6,53212,348,175370
Jun-2019,2019,6,54077,373,360
Jun-2019,2019,6,54121,320,22800
Jun-2019,2019,6,54127,320,348180
Jun-2019,2019,6,54134,320,130368
Jun-2019,2019,6,58367,159,26976
Jun-2019,2019,6,59245,272,297868
Jun-2019,2019,6,59466,322,2686
Jun-2019,2019,6,59467,322,4560
Jun-2019,2019,6,59474,322,2091
Jun-2019,2019,6,59480,322,1374
Jun-2019,2019,6,59484,322,10908
Jun-2019,2019,6,59486,322,924
Jun-2019,2019,6,59492,322,1698
Jun-2019,2019,6,59499,322,3747
Jun-2019,2019,6,60649,322,1584
Jun-2019,2019,6,60650,322,7164
Jun-2019,2019,6,60651,322,2880
Jun-2019,2019,6,60653,322,679
Jun-2019,2019,6,60654,322,1840
Jun-2019,2019,6,62767,366,4524
Jun-2019,2019,6,63022,394,8302
Jun-2019,2019,6,63023,394,17497
Jun-2019,2019,6,63025,394,3595
Jun-2019,2019,6,63026,394,4038
Jun-2019,2019,6,63207,1009,123288
Jun-2019,2019,6,63228,232,129
Jun-2019,2019,6,63441,1064,39108
Jun-2019,2019,6,63443,1064,39120
Jun-2019,2019,6,63745,448,5016
Jun-2019,2019,6,63747,448,12960
Jun-2019,2019,6,63765,448,6816
Jun-2019,2019,6,63766,448,2592
Jun-2019,2019,6,63767,448,2688
Jun-2019,2019,6,63810,448,81000
Jun-2019,2019,6,63811,448,44496
Jun-2019,2019,6,63895,335,15913
Jun-2019,2019,6,63896,335,14758
Jun-2019,2019,6,64049,455,26835
Jun-2019,2019,6,64640,293,37453
Jun-2019,2019,6,64748,272,78960
Jun-2019,2019,6,64750,272,11534
Jun-2019,2019,6,64751,272,26000
Jun-2019,2019,6,64800,228,8204
Jun-2019,2019,6,64801,228,9504
Jun-2019,2019,6,65050,330,51343
Jun-2019,2019,6,65052,381,14446
Jun-2019,2019,6,65053,381,20700
Jun-2019,2019,6,65055,381,4294
Jun-2019,2019,6,65056,381,42526
Jun-2019,2019,6,65064,329,9264
Jun-2019,2019,6,65133,228,2452
Jun-2019,2019,6,65404,228,77342
Jun-2019,2019,6,65759,69,2508
Jun-2019,2019,6,65760,69,2724
Jun-2019,2019,6,65762,159,134604
Jun-2019,2019,6,65765,673,15744
Jun-2019,2019,6,65946,405,23544
Jun-2019,2019,6,66101,448,12624
Jun-2019,2019,6,66105,448,7704
Jun-2019,2019,6,66345,638,5808
Jun-2019,2019,6,66401,594,81672
Jun-2019,2019,6,66416,497,0
Jun-2019,2019,6,66430,272,6000
Jun-2019,2019,6,66434,272,1008
Jun-2019,2019,6,66436,272,44703
Jun-2019,2019,6,66437,272,12000
Jun-2019,2019,6,66589,536,6284
Jun-2019,2019,6,66638,448,25812
Jun-2019,2019,6,67290,448,1512
Jun-2019,2019,6,67432,272,111370
Jun-2019,2019,6,67456,333,29436
Jun-2019,2019,6,67460,318,216816
Jun-2019,2019,6,67461,318,64645
Jun-2019,2019,6,67474,167,33000
Jun-2019,2019,6,67525,269,76944
Jun-2019,2019,6,67526,269,114504
Jun-2019,2019,6,67528,269,8628
Jun-2019,2019,6,67529,218,71868
Jun-2019,2019,6,67530,218,72888
Jun-2019,2019,6,67531,218,59352
Jun-2019,2019,6,67532,218,74328
Jun-2019,2019,6,67533,218,36328
Jun-2019,2019,6,67534,218,58764
Jun-2019,2019,6,67551,320,39504
Jun-2019,2019,6,67552,320,46860
Jun-2019,2019,6,67553,320,93340
Jun-2019,2019,6,67554,320,6976
Jun-2019,2019,6,67578,61,19296
Jun-2019,2019,6,67583,61,3852
Jun-2019,2019,6,67725,478,4669
Jun-2019,2019,6,67726,478,77622
Jun-2019,2019,6,67768,478,25761
Jun-2019,2019,6,67782,313,29965
Jun-2019,2019,6,67783,313,9753
Jun-2019,2019,6,67801,240,44064
Jun-2019,2019,6,67802,240,45780
Jun-2019,2019,6,67913,272,29634
Jun-2019,2019,6,67916,272,102060
Jun-2019,2019,6,67917,272,138876
Jun-2019,2019,6,67918,272,74334
Jul-2019,2019,7,42433,72,15840
Jul-2019,2019,7,42435,72,20688
Jul-2019,2019,7,42445,87,18612
Jul-2019,2019,7,42447,87,58596
Jul-2019,2019,7,42469,161,35352
Jul-2019,2019,7,42483,179,20712
Jul-2019,2019,7,42518,4,11652
Jul-2019,2019,7,42565,153,25464
Jul-2019,2019,7,42591,217,30492
Jul-2019,2019,7,42613,72,27876
Jul-2019,2019,7,42615,72,7644
Jul-2019,2019,7,42647,67,73188
Jul-2019,2019,7,43986,232,56664
Jul-2019,2019,7,44050,234,22692
Jul-2019,2019,7,44582,107,95419
Jul-2019,2019,7,44584,107,25024
Jul-2019,2019,7,44981,152,83630
Jul-2019,2019,7,45709,274,24468
Jul-2019,2019,7,46256,57,27948
Jul-2019,2019,7,46308,57,13596
Jul-2019,2019,7,46612,272,1291632
Jul-2019,2019,7,47251,234,6132
Jul-2019,2019,7,47257,234,2322
Jul-2019,2019,7,48009,355,298224
Jul-2019,2019,7,49086,269,8376
Jul-2019,2019,7,49088,269,15228
Jul-2019,2019,7,50574,394,2322
Jul-2019,2019,7,50848,394,3395
Jul-2019,2019,7,50998,441,272880
Jul-2019,2019,7,51795,358,27720
Jul-2019,2019,7,51796,358,54368
Jul-2019,2019,7,53080,374,1872
Jul-2019,2019,7,53102,374,10368
Jul-2019,2019,7,53108,374,15516
Jul-2019,2019,7,53114,374,41088
Jul-2019,2019,7,53120,374,28368
Jul-2019,2019,7,53126,374,32652
Jul-2019,2019,7,53212,348,141696
Jul-2019,2019,7,54069,373,336
Jul-2019,2019,7,54071,373,1182
Jul-2019,2019,7,54077,373,1068
Jul-2019,2019,7,54134,320,176892
Jul-2019,2019,7,54141,320,15012
Jul-2019,2019,7,58806,29,25152
Jul-2019,2019,7,59245,272,544355
Jul-2019,2019,7,59492,322,300
Jul-2019,2019,7,60648,322,3012
Jul-2019,2019,7,60652,322,944
Jul-2019,2019,7,60655,322,683
Jul-2019,2019,7,60820,373,5417
Jul-2019,2019,7,61086,415,17544
Jul-2019,2019,7,61572,201,22782
Jul-2019,2019,7,61574,201,9072
Jul-2019,2019,7,61586,562,21840
Jul-2019,2019,7,61587,562,954
Jul-2019,2019,7,61589,562,180564
Jul-2019,2019,7,61590,562,2982
Jul-2019,2019,7,63022,394,8455
Jul-2019,2019,7,63023,394,35028
Jul-2019,2019,7,63025,394,4218
Jul-2019,2019,7,63026,394,3864
Jul-2019,2019,7,63207,1009,154320
Jul-2019,2019,7,63228,232,133
Jul-2019,2019,7,63441,1064,7932
Jul-2019,2019,7,63443,1064,15360
Jul-2019,2019,7,63444,1064,39456
Jul-2019,2019,7,63445,1064,6900
Jul-2019,2019,7,63479,415,3672
Jul-2019,2019,7,63746,448,3624
Jul-2019,2019,7,63764,448,2904
Jul-2019,2019,7,63808,448,4104
Jul-2019,2019,7,63896,335,13968
Jul-2019,2019,7,64049,455,6267
Jul-2019,2019,7,64338,448,1824
Jul-2019,2019,7,64374,1009,36720
Jul-2019,2019,7,64640,293,91412
Jul-2019,2019,7,64748,272,56352
Jul-2019,2019,7,64750,272,28200
Jul-2019,2019,7,64751,272,175725
Jul-2019,2019,7,65050,330,60452
Jul-2019,2019,7,65051,381,20808
Jul-2019,2019,7,65052,381,36961
Jul-2019,2019,7,65054,381,22256
Jul-2019,2019,7,65055,381,119284
Jul-2019,2019,7,65056,381,48483
Jul-2019,2019,7,65059,329,42769
Jul-2019,2019,7,65060,329,24129
Jul-2019,2019,7,65062,329,14207
Jul-2019,2019,7,65064,329,18971
Jul-2019,2019,7,65065,329,15864
Jul-2019,2019,7,65066,329,2520
Jul-2019,2019,7,65105,272,4200
Jul-2019,2019,7,65139,544,24768
Jul-2019,2019,7,65156,272,12600
Jul-2019,2019,7,65193,272,1200
Jul-2019,2019,7,65580,272,141864
Jul-2019,2019,7,65762,159,36408
Jul-2019,2019,7,65763,159,112332
Jul-2019,2019,7,65815,272,5000
Jul-2019,2019,7,65830,448,11424
Jul-2019,2019,7,65943,405,77184
Jul-2019,2019,7,66102,448,6720
Jul-2019,2019,7,66276,159,42924
Jul-2019,2019,7,66308,159,19728
Jul-2019,2019,7,66345,638,6288
Jul-2019,2019,7,66346,638,66768
Jul-2019,2019,7,66428,272,1500
Jul-2019,2019,7,66431,272,30000
Jul-2019,2019,7,66432,272,635514
Jul-2019,2019,7,66436,272,36912
Jul-2019,2019,7,66437,272,12000
Jul-2019,2019,7,66520,1155,132
Jul-2019,2019,7,66589,536,3862
Jul-2019,2019,7,66627,448,18744
Jul-2019,2019,7,66639,448,33156
Jul-2019,2019,7,67432,272,140930
Jul-2019,2019,7,67445,272,42000
Jul-2019,2019,7,67467,167,10476
Jul-2019,2019,7,67469,167,10368
Jul-2019,2019,7,67471,167,16860
Jul-2019,2019,7,67473,167,7446
Jul-2019,2019,7,67474,167,132936
Jul-2019,2019,7,67475,167,8394
Jul-2019,2019,7,67478,167,6324
Jul-2019,2019,7,67526,269,48936
Jul-2019,2019,7,67528,269,11316
Jul-2019,2019,7,67529,218,29016
Jul-2019,2019,7,67530,218,65880
Jul-2019,2019,7,67531,218,44220
Jul-2019,2019,7,67532,218,24660
Jul-2019,2019,7,67533,218,73248
Jul-2019,2019,7,67534,218,22068
Jul-2019,2019,7,67552,320,21990
Jul-2019,2019,7,67553,320,4440
Jul-2019,2019,7,67554,320,9680
Jul-2019,2019,7,67555,424,7716
Jul-2019,2019,7,67556,424,5352
Jul-2019,2019,7,67557,424,10056
Jul-2019,2019,7,67559,232,474
Jul-2019,2019,7,67587,597,3570
Jul-2019,2019,7,67628,597,142992
Jul-2019,2019,7,67629,597,21276
Jul-2019,2019,7,67630,597,35460
Jul-2019,2019,7,67663,272,6000
Jul-2019,2019,7,67725,478,4584
Jul-2019,2019,7,67726,478,76905
Jul-2019,2019,7,67727,478,4104
Jul-2019,2019,7,67768,478,19451
Jul-2019,2019,7,67782,313,38796
Jul-2019,2019,7,67783,313,13908
Jul-2019,2019,7,67916,272,265281
Jul-2019,2019,7,67953,625,83040
Jul-2019,2019,7,67954,625,9300
Jul-2019,2019,7,67955,625,69720
Jul-2019,2019,7,67956,625,4470
Aug-2019,2019,8,42422,67,3696
Aug-2019,2019,8,42433,72,8064
Aug-2019,2019,8,42469,161,86484
Aug-2019,2019,8,42470,161,13686
Aug-2019,2019,8,42516,4,87648
Aug-2019,2019,8,42517,4,28740
Aug-2019,2019,8,42561,153,14928
Aug-2019,2019,8,42562,153,594
Aug-2019,2019,8,42566,153,3342
Aug-2019,2019,8,42567,182,146472
Aug-2019,2019,8,42569,182,18480
Aug-2019,2019,8,42571,182,14112
Aug-2019,2019,8,42613,72,37200
Aug-2019,2019,8,42615,72,7716
Aug-2019,2019,8,42623,117,5640
Aug-2019,2019,8,42648,67,73392
Aug-2019,2019,8,43986,232,247104
Aug-2019,2019,8,44058,153,3276
Aug-2019,2019,8,44059,153,7968
Aug-2019,2019,8,44060,153,10056
Aug-2019,2019,8,44582,107,95176
Aug-2019,2019,8,44584,107,25662
Aug-2019,2019,8,44968,152,87446
Aug-2019,2019,8,46108,229,80474
Aug-2019,2019,8,46308,57,18540
Aug-2019,2019,8,46612,272,413656
Aug-2019,2019,8,46814,309,26700
Aug-2019,2019,8,46815,309,32268
Aug-2019,2019,8,46816,309,32388
Aug-2019,2019,8,46834,309,25236
Aug-2019,2019,8,46973,218,1215
Aug-2019,2019,8,46974,218,1435
Aug-2019,2019,8,47808,295,427306
Aug-2019,2019,8,48009,355,143478
Aug-2019,2019,8,48740,348,161988
Aug-2019,2019,8,50574,394,2086
Aug-2019,2019,8,50848,394,14047
Aug-2019,2019,8,51307,203,84084
Aug-2019,2019,8,51329,203,22740
Aug-2019,2019,8,51332,203,170016
Aug-2019,2019,8,51795,358,14832
Aug-2019,2019,8,53212,348,186026
Aug-2019,2019,8,54121,320,64548
Aug-2019,2019,8,54134,320,464868
Aug-2019,2019,8,54141,320,145728
Aug-2019,2019,8,55624,348,27700
Aug-2019,2019,8,57553,159,34132
Aug-2019,2019,8,58806,29,26190
Aug-2019,2019,8,58879,29,16452
Aug-2019,2019,8,59245,272,402761
Aug-2019,2019,8,59465,322,816
Aug-2019,2019,8,59481,322,4800
Aug-2019,2019,8,59483,322,1452
Aug-2019,2019,8,61086,415,5268
Aug-2019,2019,8,61589,562,59724
Aug-2019,2019,8,61590,562,4974
Aug-2019,2019,8,63022,394,16885
Aug-2019,2019,8,63023,394,52411
Aug-2019,2019,8,63024,394,8918
Aug-2019,2019,8,63025,394,7963
Aug-2019,2019,8,63026,394,4150
Aug-2019,2019,8,63207,1009,246678
Aug-2019,2019,8,63228,232,206
Aug-2019,2019,8,63441,1064,39408
Aug-2019,2019,8,63443,1064,19788
Aug-2019,2019,8,63444,1064,13224
Aug-2019,2019,8,63445,1064,28860
Aug-2019,2019,8,63746,448,2496
Aug-2019,2019,8,63895,335,33944
Aug-2019,2019,8,64047,455,6427
Aug-2019,2019,8,64640,293,86037
Aug-2019,2019,8,64799,228,17978
Aug-2019,2019,8,64801,228,4128
Aug-2019,2019,8,64893,448,5040
Aug-2019,2019,8,65048,330,4365
Aug-2019,2019,8,65050,330,37291
Aug-2019,2019,8,65051,381,8640
Aug-2019,2019,8,65052,381,21286
Aug-2019,2019,8,65054,381,27159
Aug-2019,2019,8,65055,381,72131
Aug-2019,2019,8,65056,381,44100
Aug-2019,2019,8,65058,329,10796
Aug-2019,2019,8,65059,329,24097
Aug-2019,2019,8,65064,329,11620
Aug-2019,2019,8,65066,329,12243
Aug-2019,2019,8,65139,544,44880
Aug-2019,2019,8,65707,448,10392
Aug-2019,2019,8,65761,159,196992
Aug-2019,2019,8,65828,448,9072
Aug-2019,2019,8,65829,448,18144
Aug-2019,2019,8,66101,448,12576
Aug-2019,2019,8,66102,448,12192
Aug-2019,2019,8,66172,166,54626
Aug-2019,2019,8,66198,34,17468
Aug-2019,2019,8,66275,159,44904
Aug-2019,2019,8,66346,638,50064
Aug-2019,2019,8,66417,497,24264
Aug-2019,2019,8,66420,228,1267
Aug-2019,2019,8,66492,1149,1434
Aug-2019,2019,8,66589,536,4045
Aug-2019,2019,8,66608,272,69000
Aug-2019,2019,8,66610,272,34710
Aug-2019,2019,8,66640,448,0
Aug-2019,2019,8,66794,272,101
Aug-2019,2019,8,67442,272,32268
Aug-2019,2019,8,67443,272,19656
Aug-2019,2019,8,67444,272,8844
Aug-2019,2019,8,67473,167,2958
Aug-2019,2019,8,67475,167,11160
Aug-2019,2019,8,67476,167,124992
Aug-2019,2019,8,67525,269,37608
Aug-2019,2019,8,67526,269,65196
Aug-2019,2019,8,67528,269,2808
Aug-2019,2019,8,67529,218,6816
Aug-2019,2019,8,67530,218,9768
Aug-2019,2019,8,67531,218,43824
Aug-2019,2019,8,67532,218,194244
Aug-2019,2019,8,67534,218,21948
Aug-2019,2019,8,67551,320,69024
Aug-2019,2019,8,67552,320,204900
Aug-2019,2019,8,67553,320,73140
Aug-2019,2019,8,67554,320,51264
Aug-2019,2019,8,67578,61,18948
Aug-2019,2019,8,67581,61,3720
Aug-2019,2019,8,67726,478,51840
Aug-2019,2019,8,67768,478,6478
Aug-2019,2019,8,67802,240,45672
Aug-2019,2019,8,67918,272,19929
Aug-2019,2019,8,68051,272,80990
Aug-2019,2019,8,68052,272,9749
Aug-2019,2019,8,68058,272,9750
Sep-2019,2019,9,42374,4,972
Sep-2019,2019,9,42516,4,39300
Sep-2019,2019,9,42517,4,14472
Sep-2019,2019,9,42518,4,132048
Sep-2019,2019,9,42589,217,145884
Sep-2019,2019,9,42591,217,75012
Sep-2019,2019,9,43986,232,32292
Sep-2019,2019,9,44582,107,91531
Sep-2019,2019,9,44970,152,163104
Sep-2019,2019,9,45720,274,37848
Sep-2019,2019,9,46108,229,82673
Sep-2019,2019,9,46256,57,37116
Sep-2019,2019,9,46308,57,27996
Sep-2019,2019,9,46612,272,1588185
Sep-2019,2019,9,46973,218,776
Sep-2019,2019,9,46974,218,2523
Sep-2019,2019,9,47808,295,414499
Sep-2019,2019,9,48009,355,445793
Sep-2019,2019,9,49288,355,105056
Sep-2019,2019,9,50998,441,135600
Sep-2019,2019,9,51307,203,134616
Sep-2019,2019,9,51329,203,22548
Sep-2019,2019,9,51332,203,370824
Sep-2019,2019,9,51452,376,45098
Sep-2019,2019,9,51453,376,7104
Sep-2019,2019,9,53080,374,6036
Sep-2019,2019,9,53086,374,6288
Sep-2019,2019,9,53102,374,9180
Sep-2019,2019,9,53108,374,15828
Sep-2019,2019,9,53114,374,21780
Sep-2019,2019,9,53120,374,28632
Sep-2019,2019,9,53126,374,17592
Sep-2019,2019,9,54121,320,65256
Sep-2019,2019,9,54127,320,174384
Sep-2019,2019,9,54134,320,113100
Sep-2019,2019,9,54141,320,392580
Sep-2019,2019,9,54147,353,12972
Sep-2019,2019,9,57554,159,29364
Sep-2019,2019,9,58807,29,50788
Sep-2019,2019,9,59245,272,848592
Sep-2019,2019,9,59466,322,1536
Sep-2019,2019,9,59474,322,391
Sep-2019,2019,9,59480,322,1692
Sep-2019,2019,9,59484,322,9696
Sep-2019,2019,9,59486,322,384
Sep-2019,2019,9,59487,322,4896
Sep-2019,2019,9,59489,322,924
Sep-2019,2019,9,59495,322,180
Sep-2019,2019,9,59499,322,1968
Sep-2019,2019,9,60649,322,3192
Sep-2019,2019,9,60650,322,6108
Sep-2019,2019,9,60652,322,1680
Sep-2019,2019,9,60653,322,220
Sep-2019,2019,9,60654,322,200
Sep-2019,2019,9,60655,322,2416
Sep-2019,2019,9,63023,394,17289
Sep-2019,2019,9,63025,394,8221
Sep-2019,2019,9,63207,1009,114156
Sep-2019,2019,9,63228,232,106
Sep-2019,2019,9,63307,497,1743
Sep-2019,2019,9,63443,1064,19296
Sep-2019,2019,9,63747,448,7704
Sep-2019,2019,9,63895,335,16784
Sep-2019,2019,9,64049,455,13977
Sep-2019,2019,9,64241,571,1122
Sep-2019,2019,9,64630,228,15576
Sep-2019,2019,9,64640,293,69751
Sep-2019,2019,9,64800,228,8686
Sep-2019,2019,9,64892,448,2424
Sep-2019,2019,9,64894,448,5016
Sep-2019,2019,9,65048,330,6605
Sep-2019,2019,9,65050,330,4687
Sep-2019,2019,9,65052,381,34339
Sep-2019,2019,9,65054,381,9131
Sep-2019,2019,9,65055,381,53825
Sep-2019,2019,9,65056,381,46260
Sep-2019,2019,9,65058,329,11160
Sep-2019,2019,9,65059,329,27918
Sep-2019,2019,9,65060,329,25917
Sep-2019,2019,9,65062,329,5760
Sep-2019,2019,9,65064,329,30613
Sep-2019,2019,9,65105,272,4160
Sep-2019,2019,9,65156,272,12600
Sep-2019,2019,9,65303,272,1008
Sep-2019,2019,9,65404,228,24160
Sep-2019,2019,9,65580,272,94680
Sep-2019,2019,9,65707,448,20184
Sep-2019,2019,9,65765,673,15036
Sep-2019,2019,9,65815,272,18000
Sep-2019,2019,9,65828,448,18144
Sep-2019,2019,9,65942,405,63374
Sep-2019,2019,9,65944,405,0
Sep-2019,2019,9,65959,405,15677
Sep-2019,2019,9,66102,448,12192
Sep-2019,2019,9,66103,448,1200
Sep-2019,2019,9,66108,448,6720
Sep-2019,2019,9,66302,34,1248
Sep-2019,2019,9,66346,638,83760
Sep-2019,2019,9,66416,497,50688
Sep-2019,2019,9,66432,272,221664
Sep-2019,2019,9,66433,272,4800
Sep-2019,2019,9,66434,272,6000
Sep-2019,2019,9,66436,272,24000
Sep-2019,2019,9,66589,536,4086
Sep-2019,2019,9,66639,448,40584
Sep-2019,2019,9,67432,272,88135
Sep-2019,2019,9,67456,333,46056
Sep-2019,2019,9,67460,318,164496
Sep-2019,2019,9,67461,318,91140
Sep-2019,2019,9,67471,167,198612
Sep-2019,2019,9,67525,269,76932
Sep-2019,2019,9,67526,269,199800
Sep-2019,2019,9,67528,269,5568
Sep-2019,2019,9,67529,218,22212
Sep-2019,2019,9,67530,218,5682
Sep-2019,2019,9,67531,218,1404
Sep-2019,2019,9,67532,218,3132
Sep-2019,2019,9,67533,218,39750
Sep-2019,2019,9,67534,218,16284
Sep-2019,2019,9,67551,320,7872
Sep-2019,2019,9,67552,320,15504
Sep-2019,2019,9,67553,320,35580
Sep-2019,2019,9,67554,320,24716
Sep-2019,2019,9,67587,597,3546
Sep-2019,2019,9,67628,597,90156
Sep-2019,2019,9,67629,597,25320
Sep-2019,2019,9,67630,597,18072
Sep-2019,2019,9,67657,448,36048
Sep-2019,2019,9,67665,434,29376
Sep-2019,2019,9,67801,240,68880
Sep-2019,2019,9,67802,240,92784
Sep-2019,2019,9,67805,1035,40700
Sep-2019,2019,9,67902,34,2256
Sep-2019,2019,9,67953,625,13950
Sep-2019,2019,9,67955,625,13890
Sep-2019,2019,9,68016,448,16320
Sep-2019,2019,9,68101,322,150
Sep-2019,2019,9,68106,322,6156
Sep-2019,2019,9,68114,322,7980
Oct-2019,2019,10,42458,159,18000
Oct-2019,2019,10,42459,159,2796
Oct-2019,2019,10,42461,159,35184
Oct-2019,2019,10,42464,159,8160
Oct-2019,2019,10,42483,179,20928
Oct-2019,2019,10,42484,179,900
Oct-2019,2019,10,42485,179,39696
Oct-2019,2019,10,42516,4,9516
Oct-2019,2019,10,42569,182,18744
Oct-2019,2019,10,42575,182,9744
Oct-2019,2019,10,42577,182,7284
Oct-2019,2019,10,42613,72,27840
Oct-2019,2019,10,42615,72,15372
Oct-2019,2019,10,42623,117,5616
Oct-2019,2019,10,42649,67,71592
Oct-2019,2019,10,44052,234,29652
Oct-2019,2019,10,44054,234,22260
Oct-2019,2019,10,44582,107,45984
Oct-2019,2019,10,44980,152,160209
Oct-2019,2019,10,45726,274,171552
Oct-2019,2019,10,46612,272,575306
Oct-2019,2019,10,46973,218,405
Oct-2019,2019,10,46974,218,2182
Oct-2019,2019,10,47251,234,6840
Oct-2019,2019,10,47254,234,2574
Oct-2019,2019,10,47257,234,1650
Oct-2019,2019,10,48740,348,152352
Oct-2019,2019,10,50574,394,2077
Oct-2019,2019,10,50848,394,6983
Oct-2019,2019,10,51307,203,16920
Oct-2019,2019,10,51329,203,11424
Oct-2019,2019,10,52593,391,7464
Oct-2019,2019,10,52594,391,5916
Oct-2019,2019,10,53145,74,1596
Oct-2019,2019,10,53148,74,22572
Oct-2019,2019,10,53151,74,20880
Oct-2019,2019,10,53212,348,136493
Oct-2019,2019,10,54069,373,228
Oct-2019,2019,10,54071,373,750
Oct-2019,2019,10,54073,373,660
Oct-2019,2019,10,54121,320,98940
Oct-2019,2019,10,54127,320,347052
Oct-2019,2019,10,54141,320,73584
Oct-2019,2019,10,56784,355,149883
Oct-2019,2019,10,59245,272,813829
Oct-2019,2019,10,59483,322,1746
Oct-2019,2019,10,60119,469,35240
Oct-2019,2019,10,60648,322,5928
Oct-2019,2019,10,60651,322,5988
Oct-2019,2019,10,60820,373,10751
Oct-2019,2019,10,61574,201,12576
Oct-2019,2019,10,61586,562,44340
Oct-2019,2019,10,61587,562,1014
Oct-2019,2019,10,61589,562,25152
Oct-2019,2019,10,61590,562,3606
Oct-2019,2019,10,61592,562,41232
Oct-2019,2019,10,63025,394,16515
Oct-2019,2019,10,63026,394,8288
Oct-2019,2019,10,63207,1009,228846
Oct-2019,2019,10,63441,1064,67704
Oct-2019,2019,10,63443,1064,44268
Oct-2019,2019,10,63444,1064,26364
Oct-2019,2019,10,63445,1064,4896
Oct-2019,2019,10,63746,448,4704
Oct-2019,2019,10,63747,448,17208
Oct-2019,2019,10,63763,448,2592
Oct-2019,2019,10,63764,448,8784
Oct-2019,2019,10,63765,448,6480
Oct-2019,2019,10,63811,448,72792
Oct-2019,2019,10,63895,335,33855
Oct-2019,2019,10,63896,335,29412
Oct-2019,2019,10,64241,571,591
Oct-2019,2019,10,64374,1009,76385
Oct-2019,2019,10,64640,293,48073
Oct-2019,2019,10,65048,330,4400
Oct-2019,2019,10,65051,381,13439
Oct-2019,2019,10,65052,381,8658
Oct-2019,2019,10,65054,381,13589
Oct-2019,2019,10,65055,381,32958
Oct-2019,2019,10,65059,329,54876
Oct-2019,2019,10,65062,329,16782
Oct-2019,2019,10,65064,329,20613
Oct-2019,2019,10,65065,329,20934
Oct-2019,2019,10,65066,329,25257
Oct-2019,2019,10,65078,460,5662
Oct-2019,2019,10,65079,460,5889
Oct-2019,2019,10,65104,272,2832
Oct-2019,2019,10,65108,653,391
Oct-2019,2019,10,65193,272,1056
Oct-2019,2019,10,65312,228,1384
Oct-2019,2019,10,65580,272,94740
Oct-2019,2019,10,65785,159,13036
Oct-2019,2019,10,65806,544,47
Oct-2019,2019,10,65828,448,18144
Oct-2019,2019,10,65829,448,26640
Oct-2019,2019,10,65943,405,83895
Oct-2019,2019,10,65960,405,3917
Oct-2019,2019,10,65984,434,917
Oct-2019,2019,10,66102,448,12192
Oct-2019,2019,10,66104,448,2880
Oct-2019,2019,10,66108,448,13344
Oct-2019,2019,10,66143,166,15397
Oct-2019,2019,10,66172,166,59320
Oct-2019,2019,10,66345,638,6288
Oct-2019,2019,10,66346,638,50208
Oct-2019,2019,10,66431,272,30000
Oct-2019,2019,10,66432,272,384235
Oct-2019,2019,10,66436,272,121776
Oct-2019,2019,10,66495,159,3036
Oct-2019,2019,10,66511,159,4152
Oct-2019,2019,10,66589,536,2118
Oct-2019,2019,10,66608,272,78000
Oct-2019,2019,10,66610,272,34474
Oct-2019,2019,10,67432,272,285840
Oct-2019,2019,10,67442,272,101964
Oct-2019,2019,10,67443,272,51720
Oct-2019,2019,10,67444,272,22728
Oct-2019,2019,10,67445,272,8807
Oct-2019,2019,10,67456,333,27108
Oct-2019,2019,10,67460,318,38172
Oct-2019,2019,10,67467,167,45144
Oct-2019,2019,10,67474,167,131928
Oct-2019,2019,10,67476,167,93672
Oct-2019,2019,10,67525,269,108408
Oct-2019,2019,10,67528,269,8424
Oct-2019,2019,10,67529,218,21672
Oct-2019,2019,10,67530,218,58446
Oct-2019,2019,10,67531,218,14676
Oct-2019,2019,10,67532,218,73320
Oct-2019,2019,10,67533,218,75016
Oct-2019,2019,10,67551,320,33960
Oct-2019,2019,10,67552,320,17568
Oct-2019,2019,10,67553,320,126762
Oct-2019,2019,10,67554,320,16288
Oct-2019,2019,10,67578,61,38520
Oct-2019,2019,10,67587,597,10794
Oct-2019,2019,10,67629,597,7164
